mySQLProjectId	ownerLogin/projName	#ofCommunityMembers	issueId	assigneeSOId	assigneeGHLogin	assigneeGHMySQLId	assigneeGHMongoDBId	aR0:random	aR1:wRandom	aR2:zeroR	aR3:wR+Recency	aR4:Recency+zScore	aR5:tuning(0.0001)	aR6:tuning(0.001)	aR7:tuning(0.002)	aR8:tuning(0.003)	aR9:tuning(0.005)	aR10:tuning(0.007)	aR11:tuning(0.01)	aR12:tuning(0.05)	aR13:tuning(0.1)	aR14:tuning(0.5)	aR15:tuning(1)	aR16:tuning(5)	aR17:tuning(10)	aRR0:random	aRR1:wRandom	aRR2:zeroR	aRR3:wR+Recency	aRR4:Recency+zScore	aRR5:tunning(0.0001)	aRR6:tunning(0.001)	aRR7:tunning(0.002)	aRR8:tunning(0.003)	aRR9:tunning(0.005)	aRR10:tunning(0.007)	aRR11:tunning(0.01)	aRR12:tunning(0.05)	aRR13:tunning(0.1)	aRR14:tunning(0.5)	aRR15:tunning(1)	aRR16:tunning(5)	aRR17:tunning(10)	projectLanguage	projectDescription	issueTitle	issueLabels	issueBody
6093	JuliaLang/julia	73	10088857	1380003	loladiro	26566	1291671	7	5	59	1	2	2	2	2	2	2	2	2	2	2	4	4	4	4	0.142857143	0.2	0.016949153	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.25	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	Dll missing extension on windows	[bug;;windows]	Opened issue as a reminder for me and vtjnash 
6093	JuliaLang/julia	73	10305853	1380003	loladiro	26566	1291671	2	3	52	1	1	1	1	1	1	1	1	1	2	2	2	4	4	4	0.5	0.333333333	0.019230769	1	1	1	1	1	1	1	1	1	0.5	0.5	0.5	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	I O metaissuse	[]	1. x Bikeshed socket API 2. Write buffering 3. Performance improvements for reading probably needs I O benchmarks 4. Complete UV based file API preferably after Struct patch merge 5. Move initial I O detection into julia and make STDIO object appropriate julia objects accordingly depends on 4 
6093	JuliaLang/julia	73	10318396	1380003	loladiro	26566	1291671	7	3	29	1	1	1	1	1	1	1	1	1	1	1	2	4	4	4	0.142857143	0.333333333	0.034482759	1	1	1	1	1	1	1	1	1	1	1	0.5	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	Running julia in parallel	[bug]	Right now I am unable to start julia in parallel. I get Andreass-MacBook-Pro julia andreasnoackjensen julia -p 2 Using pipes files as STDIN is not yet supported. Proceed with caution and nothing happens. I have the same problem on Ubuntu.
6093	JuliaLang/julia	73	10319283	1380003	loladiro	26566	1291671	5	5	62	6	1	1	1	1	1	1	1	1	1	1	2	3	4	4	0.2	0.2	0.016129032	0.166666667	1	1	1	1	1	1	1	1	1	1	0.5	0.333333333	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	error in getaddrinfo	[bug]	 julia Base.getaddrinfo mit.edu in getaddrinfo callback addrinfo list not defined in getaddrinfo callback at socket.jl 178 in anonymous at socket.jl 186 in event loop at multi.jl 1398 in anonymous at client.jl 304 
6093	JuliaLang/julia	73	10331479	2552596	ViralBShah	26598	744411	6	4	39	1	3	3	3	3	3	3	3	3	3	3	5	5	6	6	0.166666667	0.25	0.025641026	1	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.2	0.2	0.166666667	0.166666667	Julia	The Julia Language a fresh approach to technical computing.	rand Int dims... 	[feature]	 julia julia rand Int 8842904633933359347 julia rand Int 10 no method rand BitsKind Int64 
6093	JuliaLang/julia	73	10696467	659248	StefanKarpinski	26545	153596	3	3	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	0.333333333	0.333333333	1	1	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	stats function triage	[breaking]	Went through base statistics.jl yesterday trying to figure out what should stay in base and what should go into a hypothetical new Stats.jl package for basic statistics functionality that doesn t go into base. The reason for this is twofold some stats stuff probably just doesn t belong in the base putting it in a package allows us to continue to evolve the stats API with more flexibility while still stabilizing the core language. Here s what I came up with keep mean median var std hist autocor cov pearson delete the alias cor pearson delete the alias quantile percentile quartile quintile decile iqr rename dist distmatrix histc hist unify move in to Stats.jl mad skewness kurtosis tiedrank cov spearman cor spearman rle irle Wanted to get this out there for people more knowledgable about basic status usage than me to comment on. cc dmbates johnmyleswhite HarlanH.
6093	JuliaLang/julia	73	10720008	659248	StefanKarpinski	26545	153596	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	finalize sorting API	[decision;;breaking]	 
6093	JuliaLang/julia	73	10877439	1380003	loladiro	26566	1291671	1	4	67	4	2	2	2	2	2	2	2	2	2	2	4	4	4	4	1	0.25	0.014925373	0.25	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.25	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	Tests failing in spawn	[priority;;mac;;test]	I am currently getting test failure in spawn on OS X 10.7.5. I have already done a make cleanall and wiped my usr directory. spawn ERROR test error during readall cmd echo hello cmd sort hello n ErrorException in spawn new not defined in default handler at test.jl 19 in do test at test.jl 27 in include from node1 at loading.jl 76 in runtests at Users viral julia test runtests.jl 6 in include from node1 at loading.jl 76 in include from node1 at loading.jl 76 in runtests at Users viral julia test runtests.jl 6 in anonymous at no file 22 in include from node1 at loading.jl 76 in process options at client.jl 255 in start at client.jl 318 at Users viral julia test spawn.jl 16 bin sh line 1 36328 Segmentation fault 11 Users viral julia julia . runtests.jl all make 1 all Error 139 make testall Error 2 
6093	JuliaLang/julia	73	11144482	1380003	loladiro	26566	1291671	5	5	10	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	0.2	0.2	0.1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	process file redirection is leaking handles	[]	run this file is leaking a file handle. it should at least close it when the CmdRedirect is gc d in this case. or maybe it should be lazy opening the file and closing it immediately 
6093	JuliaLang/julia	73	11249624	2552596	ViralBShah	26598	744411	9	1	19	1	3	3	3	3	3	3	3	3	3	3	5	5	6	6	0.111111111	1	0.052631579	1	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.2	0.2	0.166666667	0.166666667	Julia	The Julia Language a fresh approach to technical computing.	Sign Windows executables	[]	Currently the Windows 8 Smart Screen filter tries to protect me by preventing the Julia executables and batch files from being executed. I have not read up on this filter but I suspect it would be less hostile if executables were signed. Before reaching v1.0 you ought to get signing integrated into your release process.
6093	JuliaLang/julia	73	11573132	2552596	ViralBShah	26598	744411	5	3	23	3	2	2	2	2	2	2	2	2	2	2	5	5	6	6	0.2	0.333333333	0.043478261	0.333333333	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.2	0.2	0.166666667	0.166666667	Julia	The Julia Language a fresh approach to technical computing.	ldexp not exported from libopenlibm	[windows]	 jameson julia julia-win32 make test-numbers JULIA test numbers Application tried to create a window but no driver could be loaded. Make sure that your X server is running and that DISPLAY is set correctly. err systray initialize systray Could not create tray window numbers ERROR test error during float64 int128 0 0.0 in ldexp ccall could not find function ldexp in library libopenlibm in ldexp at math.jl 182 in convert at float.jl 23 in float64 at float.jl 45 in anonymous at test.jl 49 in do test at test.jl 33 in include from node1 at loading.jl 89 in runtests at Z home jameson julia-win32 test runtests.jl 6 in anonymous at no file 22 in include from node1 at loading.jl 89 in process options at client.jl 250 in start at client.jl 323 at Z home jameson julia-win32 test numbers.jl 622 at Z home jameson julia-win32 test runtests.jl 23 make 1 numbers Error 1 make test-numbers Error 2 jameson julia julia-win32 i686-w64-mingw32-nm usr lib libopenlibm.dll grep ldexp 687490a0 T ldexp cexp 68749210 T ldexp cexpf 68749040 T ldexp exp 687491b0 T ldexp expf 68757710 T ldexp 68757770 T ldexpl jameson julia julia-win32 additionally julia ldexp 2.f0 1 ERROR in ldexp ccall could not find function ldexpf in library libopenlibm in ldexp at math.jl 183 on 32-bit wine windows 
6093	JuliaLang/julia	73	11753706	659248	StefanKarpinski	26545	153596	7	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	0.142857143	1	1	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	Provide a way to update METADATA without upgrading packages	[feature;;packages]	There are two different things that Pkg.update does right now - it updates the metadata and the packages both. Typically package managers use update for metadata and upgrade for packages. It is useful to differentiate between these two operations. There are often times when I just want the latest metadata so that I can pull some new packages. However I am not interested in upgrading my existing packages unless the new package has dependencies that upgrade existing packages . This would be a major API change and perhaps we can let update do what it currently does and have a different function for just updating the metadata. However the terminology would then be inconsistent with most other package managers.
6093	JuliaLang/julia	73	12090490	2552596	ViralBShah	26598	744411	4	2	48	2	2	2	2	2	2	2	2	2	2	2	5	5	6	6	0.25	0.5	0.020833333	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.2	0.2	0.166666667	0.166666667	Julia	The Julia Language a fresh approach to technical computing.	0.2 release notes	[doc]	I am starting this issue for two reasons - to start collecting items for Release Notes for 0.2. This will be continuously updated as the discussion progresses. Current date for the 0.2 milestone is April 5. Release Notes 1. Immutable types http julialang.org blog 2013 03 efficient-aggregates #13 2. Functions that were deprecated in 0.1 are removed include the list 3. varm stdm #2265 4. getindex setindex #1484 #907 5. Linear algebra updates #2212 6. Updates to the package manager 7. Removal of extras #2422 
6093	JuliaLang/julia	73	12122070	2552596	ViralBShah	26598	744411	7	1	45	1	1	1	1	1	1	1	1	1	2	2	2	5	6	6	0.142857143	1	0.022222222	1	1	1	1	1	1	1	1	1	0.5	0.5	0.5	0.2	0.166666667	0.166666667	Julia	The Julia Language a fresh approach to technical computing.	linear algebra documentation	[doc]	 andreasnoackjensen I have made updates to the documentation on master but it would be great if you can review it. Would it be ok to rename eigenfact to eigfact and the type to EigenDense to keep the naming scheme consistent I realized this while trying to document things. dmbates - Yes I know your views on consistentcy. - Jokes aside could you also take a look the dense linear algebra documentation and make suggestions for improvement. It would be much easier to take a crack at sparse linear algebra documentation then. 
6093	JuliaLang/julia	73	12132104	1939814	timholy	26546	1525481	9	6	15	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	0.111111111	0.166666667	0.066666667	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.333333333	0.333333333	0.333333333	Julia	The Julia Language a fresh approach to technical computing.	Include sampling profiler in julia Base	[feature]	Include timholy s sampling profiler in julia Base. This was the general consensus in #1865 and I am opening a new issue to track this.
6093	JuliaLang/julia	73	12132714	2552596	ViralBShah	26598	744411	6	2	56	3	1	1	1	1	1	1	1	1	2	2	4	5	6	6	0.166666667	0.5	0.017857143	0.333333333	1	1	1	1	1	1	1	1	0.5	0.5	0.25	0.2	0.166666667	0.166666667	Julia	The Julia Language a fresh approach to technical computing.	Cleanup examples and contrib 	[decision]	A lot of stuff has accumulated in examples and contrib. I would prefer that we have a few examples that demonstrate key concepts and are well documented and included in the testsuite. Some suggestions for examples - Move shootout to a package - Move rmt to a package - Remove all the collections graph heap list queue and tree. The Graphs.jl package addresses graphs. Many of these collections are also making their way into base. Some suggestions for contrib - I would like it if all the various editor support files go in contrib editors editor . This can be quite disruptive as people point to these files for daily usage. At the very least we should rename generic files like julia.xml to julia-kate.xml if kate can support that. The rest of the editor support files can stay as they are if this is considered too disrputive. - Have a git submodule for vim so that the various julia distributions do not miss out on vim support. - The various shell-scripts that are used for the build can safely be put into contrib build . - I believe that we can safely delete mac-gtk.sh and run bisect.sh .
6093	JuliaLang/julia	73	12251054	1380003	loladiro	26566	1291671	9	5	7	4	3	3	3	3	3	3	3	3	3	3	5	5	4	4	0.111111111	0.2	0.142857143	0.25	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.2	0.2	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	NamePipe start reading swallows Errors in REPL	[I/O]	If you use a NamedPipe to do asynchronous IO to a shell command or probably just in general and then in your start reading callback you write code that causes an ERROR then you will not see the error in the REPL. julia cmd echo hi echo hi julia pipe Base.NamedPipe NamedPipe disconnected 0 bytes waiting julia p spawn cmd Base.null handle pipe STDERR Process echo hi ProcessRunning julia start reading pipe function stream nread value readline stream println have value base 34 34 34 34 34 34 #error here println END end julia have value The start reading call returns immediately and then the callback immediately prints have value to STDOUT. I assume that right after printing have value the function errors since END never prints and that call to base shouldn t work julia base 34 34 34 34 34 34 ERROR no method base Int32 Int32 Int32 Int32 Int32 Int32 
6093	JuliaLang/julia	73	12461831	2552596	ViralBShah	26598	744411	1	4	56	1	1	1	1	1	1	1	1	1	1	3	5	5	6	6	1	0.25	0.017857143	1	1	1	1	1	1	1	1	1	1	0.333333333	0.2	0.2	0.166666667	0.166666667	Julia	The Julia Language a fresh approach to technical computing.	install-git shouldn t be part of install target	[build]	Installing Git is fine as part of make dist but shouldn t be in make install I checked the Makefile and found that it does something special for Mac user. ifeq OS Darwin MAKE -C deps install-git -cp -a BUILD libexec PREFIX -cp -a BUILD share PREFIX endif And I also don t understand why julia is trying to build a whole new Git because I use homebrew by the way whose julia formula also has problems and I m always using the latest git and the current julia however is not using the latest git version. If I comment out these lines julia will install just fine. I think this may be a bug. 
6093	JuliaLang/julia	73	12689593	1380003	loladiro	26566	1291671	3	1	73	2	3	3	3	3	3	3	3	3	3	3	5	4	4	4	0.333333333	1	0.01369863	0.5	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.2	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	WIP added poll fd and test for the same on branch kf fdwatcher	[]	 added test pollfd.jl . Using a unix pipe to simulate watchable fds. Consequently the test only works under unix currently. Tested only on Ubuntu 12.10 Issues noticed - sometimes the timer is going off earlier than expected hence the code in stream.jl loops around the yield. This has to be removed once the issue is fixed. - sleep in test pollfd.jl is exiting earlier than expected. 
6093	JuliaLang/julia	73	12762165	230778	staticfloat	11429	130920	7	9	55	6	7	7	7	7	7	8	8	8	9	9	9	9	9	9	0.142857143	0.111111111	0.018181818	0.166666667	0.142857143	0.142857143	0.142857143	0.142857143	0.142857143	0.125	0.125	0.125	0.111111111	0.111111111	0.111111111	0.111111111	0.111111111	0.111111111	Julia	The Julia Language a fresh approach to technical computing.	Further speedup travis build by having PPAs for patchelf and openlibm	[build]	 staticfloat Do you think we could have PPAs for patchelf and openlibm That should simplify the travis environment considerably. Also ARPACK is now at 3.1.3 but it really doesn t matter for linux.
6093	JuliaLang/julia	73	12837621	230778	staticfloat	11429	130920	3	6	66	4	4	4	4	4	4	4	4	4	4	4	8	9	9	9	0.333333333	0.166666667	0.015151515	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.125	0.111111111	0.111111111	0.111111111	Julia	The Julia Language a fresh approach to technical computing.	tests failing on travis due to lapack	[priority;;test]	Tests are failing on travis. I remember reading about the lapack issue somewhere but can t quite remember.
6093	JuliaLang/julia	73	12882721	230778	staticfloat	11429	130920	3	7	10	4	1	1	1	1	1	1	1	1	3	4	8	9	9	9	0.333333333	0.142857143	0.1	0.25	1	1	1	1	1	1	1	1	0.333333333	0.25	0.125	0.111111111	0.111111111	0.111111111	Julia	The Julia Language a fresh approach to technical computing.	nuisance patchelf not found on every make	[build]	I get this every time I run make jeff src julia make make 2 patchelf Command not found 
6093	JuliaLang/julia	73	13180507	1380003	loladiro	26566	1291671	3	3	37	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.333333333	0.333333333	0.027027027	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	Crash on writing to a Cmd that isn t listening	[]	Here s a contrived example my original crash happened trying to write to a graphviz command and was triggered by trying to interpolate an empty string which created a loose pair of quotes which the dot command couldn t parse. It then terminated and writing to it crashed Julia. in proc writesto echo hello write in hi This may or may not be related to #2569
6093	JuliaLang/julia	73	14227378	230778	staticfloat	11429	130920	5	4	60	1	4	4	4	4	4	4	4	4	4	4	8	9	9	9	0.2	0.25	0.016666667	1	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.125	0.111111111	0.111111111	0.111111111	Julia	The Julia Language a fresh approach to technical computing.	OSX bleeding edge builds	[]	I managed to get access to a OSX VM which means I can continue my quest to speed up global warming by attempting OSX daily builds as well. To my knowledge our OSX builds have a lot less fluff around them than our Ubuntu builds there s no explict packaging we essentially just upload the .tar.gz generated from make dist . Is this correct If so I think it d be neat to have a cron job similar to what I do for Ubuntu right now Parse travis logs for the last good commit build it and upload it for people to download if they want a 0.2.0 binary. Thoughts 
6093	JuliaLang/julia	73	14949512	105880	pao	26634	140497	7	6	7	7	6	6	6	6	6	6	6	6	7	7	6	6	5	5	0.142857143	0.166666667	0.142857143	0.142857143	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.142857143	0.142857143	0.166666667	0.166666667	0.2	0.2	Julia	The Julia Language a fresh approach to technical computing.	Provide + document public API to jl zero denormals	[]	Probably also will rename this per #3105. Would really like this to be able to be a scoped thing too--you may want to enable it just for a critical set of calculations.
6093	JuliaLang/julia	73	15543839	1380003	loladiro	26566	1291671	4	4	57	3	3	3	3	3	3	3	3	2	2	2	4	4	4	4	0.25	0.25	0.01754386	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.5	0.5	0.5	0.25	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	parse ipv4	[bug]	 julia julia Base.parse ipv4 192.0xFFF ERROR IPv4 field too large in parse ipv4 at socket.jl 161 julia Base.parse ipv4 192.0xFFFFF IPv4 192.15.255.255 julia Base.parse ipv4 192.0xFFFFFF IPv4 192.255.255.255 julia Base.parse ipv4 192.0xFFFFFFF IPv4 207.255.255.255 julia Base.parse ipv4 192.0xFFFFFFFF IPv4 255.255.255.255 julia Base.parse ipv4 192.0xFFFFFFFFF IPv4 255.255.255.255 julia Base.parse ipv4 192.0xFFFFFFFFFF IPv4 255.255.255.255 julia Base.parse ipv4 192.0xFFFFFFFFFFF IPv4 255.255.255.255 julia Base.parse ipv4 192.0xFFFFFFFFFFFF IPv4 255.255.255.255 
6093	JuliaLang/julia	73	15765488	1380003	loladiro	26566	1291671	1	4	56	2	1	1	1	1	1	1	1	1	1	1	2	4	4	4	1	0.25	0.017857143	0.5	1	1	1	1	1	1	1	1	1	1	0.5	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	rsearch with utf8 data loops indefinitely	[bug]	 Version 0.2.0-2106.r470db16b Commit 470db16ba6 2013-06-20 00 55 52 x86 64-apple-darwin12.4.0 julia str1 0 0 x-y f x -f y 0 0 x-y f x -f y julia rsearch str1 CERROR interrupt in getindex at utf8.jl 55 in rsearch at utf8.jl 99 in rsearch at string.jl 230 in rsearch at string.jl 255 julia rsearch str1 CERROR interrupt in getindex at utf8.jl 58 in rsearch at utf8.jl 99 in rsearch at string.jl 230 in rsearch at string.jl 255 
6093	JuliaLang/julia	73	15837339	1380003	loladiro	26566	1291671	6	3	35	1	1	1	1	1	1	1	1	1	1	1	2	4	4	4	0.166666667	0.333333333	0.028571429	1	1	1	1	1	1	1	1	1	1	1	0.5	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	Introduce addprocs scyld and support TCP and UDP in init stdio handle 	[]	Leveraging a more natural I O pattern with scyld required TCP and UDP support in init stdio handle which was trivial enough to add though enforcing the read write restrictions might require a change in libuv . The rest of the code is self-contained and self-explanatory. Compiled tested and run on a cluster no less .
6093	JuliaLang/julia	73	16118747	1380003	loladiro	26566	1291671	7	5	29	2	1	1	1	1	1	1	1	1	1	1	2	2	4	4	0.142857143	0.2	0.034482759	0.5	1	1	1	1	1	1	1	1	1	1	0.5	0.5	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	Test failures on OSX cause Julia to hang	[parallel;;test]	When a test fails horribly as for instance happened before vtjnash just pushed his fix to #3365 it seems that Julia waits for workers to return that will never return because they ran into an error. Sending an interrupt such as CTRL-C seems to clear things up.
6093	JuliaLang/julia	73	16682354	659248	StefanKarpinski	26545	153596	5	1	1	4	2	2	2	2	2	2	2	2	2	2	1	1	1	1	0.2	1	1	0.25	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	Pkg2 reference is not a tree 	[bug]	As best I can tell this resulted from having an old copy of Options installed via Pkg1 in my .julia directory. Running Pkg2.update for the first time cloned Options into my .cache folder but did not update the Options folder in my .julia directory. As an aside would it be better to compute the minimum required rollback to satisfy dependencies MESSAGE Upgrading Options v0.2.0 v0.2.1 fatal reference is not a tree f1417b80ec7f3338275b2b692f7dc33289e50935 MESSAGE Rolling back Iterators from v0.1.1 to v0.0.0 MESSAGE Rolling back Distributions from v0.1.4 to v0.1.2 MESSAGE Rolling back install of Stats ERROR failed process Process git --work-tree home jameson .julia Options --git-dir home jameson .julia .git modules Options checkout -q f1417b80ec7f3338275b2b692f7dc33289e50935 ProcessExited 128 128 in error at error.jl 22 in pipeline error at process.jl 430 in run at process.jl 413 in run at git.jl 17 in update at pkg2 write.jl 26 in anonymous at no file 147 in cd at file.jl 25 in cd at pkg2 dir.jl 28 in resolve at pkg2.jl 87 in anonymous at no file 84 in cd at file.jl 25 in cd at pkg2 dir.jl 28 in update at pkg2.jl 48 
6093	JuliaLang/julia	73	16776975	1380003	loladiro	26566	1291671	5	6	44	1	2	2	2	2	2	2	2	2	2	2	2	4	4	4	0.2	0.166666667	0.022727273	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	ccall of an immutable using any	[]	When passing an immutable object to a ccall expecting Any we need to box it properly. Right now we only get an LLVM assertion failure. 
6093	JuliaLang/julia	73	17294233	1380003	loladiro	26566	1291671	6	3	36	3	1	1	1	1	1	1	1	1	1	1	2	2	4	4	0.166666667	0.333333333	0.027777778	0.333333333	1	1	1	1	1	1	1	1	1	1	0.5	0.5	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	remove uv error t from sysinfo.jl	[bug]	 loladiro I think I ve worked out the missing file and rebuild dependency links so that autoconf doesn t try to run. Can you fix the remaining usages of uv error t in sysinfo.jl 
6093	JuliaLang/julia	73	17651930	230778	staticfloat	11429	130920	9	6	33	4	4	4	4	4	4	4	4	4	7	8	9	9	9	9	0.111111111	0.166666667	0.03030303	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.142857143	0.125	0.111111111	0.111111111	0.111111111	0.111111111	Julia	The Julia Language a fresh approach to technical computing.	Make codespeed build from fresh git clones every commit	[]	To make this feasible I need to Copy out build-intensive deps subdirectories such as atlas to save compile time especially on julia.mit.edu. This is a note to self.
6093	JuliaLang/julia	73	17846147	1380003	loladiro	26566	1291671	5	3	4	2	1	1	1	1	1	1	1	1	1	1	2	4	4	4	0.2	0.333333333	0.25	0.5	1	1	1	1	1	1	1	1	1	1	0.5	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	 yes test in spawn doesn t work on windows	[bug;;windows]	SIGPIPE isn t a thing. Although perl throws error 68864 so perhaps that s a thing.
6093	JuliaLang/julia	73	17846377	1380003	loladiro	26566	1291671	1	6	7	1	1	1	1	1	1	1	1	1	1	1	2	2	4	4	1	0.166666667	0.142857143	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	setenv test doesn t work on windows	[bug;;windows]	 julia make -C test spawn make Entering directory c Users julia Desktop julia32 test JULIA test spawn spawn stdio passthrough ok exception on 1 ERROR could not start process sh -c echo TEST invalid argument EINVAL in test success at process.jl 420 in success at process.jl 428 in readall at process.jl 393 in readall at process.jl 390 in runtests at c Users julia Desktop julia32 test testdefs.jl 5 in anonymous at multi.jl 601 in run work thunk at multi.jl 563 in remotecall fetch at multi.jl 635 in remotecall fetch at multi.jl 650 in anonymous at multi.jl 1332 at spawn.jl 81 Note that the setenv usage in base git.jl seems OK. Furthermore this is probably an upstream bug because after running Pkg2.update it suddenly started working in one particular session but still not in future sessions julia run setenv sh -c echo TEST TEST xx TEST julia run setenv sh -c echo TEST TEST xx xx 
6093	JuliaLang/julia	73	18531732	1380003	loladiro	26566	1291671	9	3	29	1	1	1	1	1	1	1	1	1	1	1	2	2	4	4	0.111111111	0.333333333	0.034482759	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	testsocket test doesn t work on windows	[bug;;windows;;regression]	This test fragment hangs julia isfile testsocket Base.FS.unlink testsocket async begin s listen testsocket Base.notify c sock accept s write sock Hello World n close s close sock end wait c test readall connect testsocket Hello World n Because the listen command fails socket ERROR Could not listen on path testsocket in listen at stream.jl 840 in anonymous at multi.jl 56 
6093	JuliaLang/julia	73	19137721	1380003	loladiro	26566	1291671	1	3	66	2	1	1	1	1	1	1	1	1	1	1	2	2	4	4	1	0.333333333	0.015151515	0.5	1	1	1	1	1	1	1	1	1	1	0.5	0.5	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	typo in connect 	[regression]	 julia julia connect google.com 80 do end ERROR sock not defined in connect at stream.jl 861 
6093	JuliaLang/julia	73	19353764	659248	StefanKarpinski	26545	153596	9	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	0.111111111	1	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	remove Pkg1	[]	Just keeping track that this should be done before 0.2.
6093	JuliaLang/julia	73	19780819	659248	StefanKarpinski	26545	153596	9	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	0.111111111	1	1	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	Pkg.add bails out	[]	Using today s version of julia 0.2.0-prerelease+3791 I can t seem to install packages anymore. I was told to file an issue... Hereby julia Pkg.add ArgParse WARNING julia is fixed at 0.2.0-prerelease+3791 conflicting with requirement for WAV 0.1.0- 0.2.0- in requirements at pkg query.jl 10 ERROR cannot resize array with shared data in splice at array.jl 818 in filter at array.jl 1502 in intersect at pkg types.jl 41 in merge requires at pkg types.jl 52 in requirements at pkg query.jl 16 in resolve at pkg.jl 220 repeats 2 times in anonymous at no file 34 in cd at file.jl 25 in cd at pkg dir.jl 30 in edit at pkg.jl 24 in add at pkg.jl 21 
